authorId,organization,type
115935809,UPC,University
113317777,UPC,University
8940421,CNL,Company
47991809,UB,University
1748132,CNL,Company
2843751,CNL,Company
32247513,CNL,Company
1741025,CNL,Company
49371171,UPC,University
31576800,UB,University
144345125,UB,University
144588379,CNL,Company
1952797,CNL,Company
145561040,CNL,Company
1712538,UPC,University
34094737,UPC,University
2933095,UB,University
35957986,CNL,Company
145861369,CNL,Company
8106579,CNL,Company
1681248,UB,University
153629828,CNL,Company
49145302,UB,University
1921511,CNL,Company
1724083,UB,University
3092775,CNL,Company
2886258,UPC,University
1863290,UPC,University
48479295,CNL,Company
2179079,UB,University
49520983,CNL,Company
145335586,UB,University
71796662,UB,University
2442044,UB,University
1890831,UPC,University
1920020,UB,University
3276696,UPC,University
21572959,UB,University
48927874,UB,University
144713247,CNL,Company
144156216,UB,University
1741947,CNL,Company
13568323,CNL,Company
2772163,UPC,University
144683551,CNL,Company
144023811,UB,University
2790974,UB,University
2371051,CNL,Company
1685897,UPC,University
1750566,CNL,Company
2983149,CNL,Company
2031548,UPC,University
1757902,CNL,Company
144858393,UPC,University
35198898,UB,University
48014427,CNL,Company
122281813,CNL,Company
103298097,CNL,Company
102535342,UB,University
102746736,UB,University
88610322,UPC,University
69040719,CNL,Company
3327962,CNL,Company
8151130,UB,University
1837185,CNL,Company
3209484,CNL,Company
1405612518,UB,University
72440786,UPC,University
2086627,UPC,University
1714817,CNL,Company
1863304,CNL,Company
49212925,CNL,Company
2360283,UPC,University
2905038,UPC,University
34606261,CNL,Company
1990340,UPC,University
144989400,CNL,Company
2679710,UPC,University
50551265,UB,University
121680472,UB,University
38120896,CNL,Company
27038944,UPC,University
1733013,CNL,Company
47906662,CNL,Company
2259927,CNL,Company
34706774,UPC,University
2921254,UPC,University
47446553,CNL,Company
145952554,CNL,Company
35146706,UPC,University
3282408,UPC,University
2386523,UB,University
52559599,CNL,Company
2712836,UPC,University
2627034,UB,University
1718306,CNL,Company
3251556,UB,University
103633385,UPC,University
145445963,UPC,University
1724226,CNL,Company
2396166,UB,University
1728879,CNL,Company
153232802,CNL,Company
71140079,UB,University
143812335,CNL,Company
2217286,UPC,University
143848904,CNL,Company
2132965,UPC,University
2717759,UPC,University
1701680,UPC,University
1398877569,UB,University
3460165,UPC,University
152391959,UB,University
145438207,CNL,Company
107637234,UB,University
66094591,CNL,Company
143680792,UB,University
144349266,UPC,University
47247955,UB,University
30483397,CNL,Company
145641609,UPC,University
1706022,UB,University
34720482,CNL,Company
2365954,UB,University
2569302,CNL,Company
40264192,UPC,University
153026524,UPC,University
1404326357,UB,University
145586123,CNL,Company
145532795,UPC,University
144504031,UPC,University
153271539,UPC,University
145656506,UPC,University
151504160,UB,University
151361285,CNL,Company
1715531,CNL,Company
151431226,UB,University
32804053,CNL,Company
51951364,CNL,Company
2267440,CNL,Company
145565793,UPC,University
51212315,CNL,Company
1789580,UPC,University
145284748,CNL,Company
14922314,CNL,Company
2254368,CNL,Company
2885195,CNL,Company
84126273,CNL,Company
35252898,CNL,Company
1973876,UB,University
93710672,CNL,Company
102760679,UB,University
145493516,UB,University
65782829,CNL,Company
1811418755,UB,University
37334088,UPC,University
145492857,UB,University
9343902,UPC,University
1807298,UB,University
1734855,CNL,Company
2040659,CNL,Company
32390330,CNL,Company
153236361,UB,University
1403507681,UB,University
2055711,CNL,Company
145568283,CNL,Company
36991539,UB,University
2041880,UB,University
97306284,CNL,Company
1491098216,UPC,University
34751841,UB,University
8671670,UPC,University
1961017,CNL,Company
1755104,UB,University
1906702,CNL,Company
49522275,UPC,University
2495097,CNL,Company
49156060,CNL,Company
1759274,UB,University
9245417,UPC,University
47962535,CNL,Company
10750712,CNL,Company
2386396,UB,University
35729719,UB,University
144410992,CNL,Company
1787985,CNL,Company
2699608,CNL,Company
34812298,UPC,University
1944087,UPC,University
89143524,UB,University
66545391,CNL,Company
144283633,UPC,University
1805215,UB,University
1785773,UB,University
1809101,UB,University
145802352,UPC,University
2884986,UPC,University
39969056,UB,University
145679334,CNL,Company
1804635,CNL,Company
3216446,UB,University
2800561,UB,University
144798056,CNL,Company
2713629,CNL,Company
31764994,UPC,University
1774802,UB,University
145924891,UPC,University
3217475,UB,University
1893493,CNL,Company
2493403,CNL,Company
144578574,UB,University
2005936898,UPC,University
39611507,UPC,University
2621542,UB,University
2431227,CNL,Company
6701944,UPC,University
2898877,UB,University
1713201,UPC,University
151488117,CNL,Company
7169193,UB,University
1758667,UPC,University
33993346,CNL,Company
1703379,CNL,Company
2929919,UB,University
143687370,CNL,Company
2719765,UPC,University
1398937667,UPC,University
2319428,CNL,Company
47362147,CNL,Company
1753658913,UB,University
1728370,CNL,Company
2089453,UPC,University
88703008,CNL,Company
40565841,UB,University
50359909,UPC,University
51044921,UB,University
1738841,UB,University
145414676,UPC,University
143836892,UB,University
71054604,UB,University
1707686,UPC,University
9283083,CNL,Company
1897102,CNL,Company
48552889,CNL,Company
21629359,CNL,Company
145368219,UPC,University
40046014,CNL,Company
152825614,UPC,University
16669986,UPC,University
2933566,CNL,Company
3039106,UB,University
8670739,UB,University
144434773,UB,University
67109577,UPC,University
1776080,UB,University
34836022,UPC,University
1746871,UPC,University
2216585,CNL,Company
144281740,UPC,University
115587924,UPC,University
145720343,CNL,Company
144782662,CNL,Company
25860264,CNL,Company
51931367,UB,University
51166128,UPC,University
116681946,UPC,University
1790527,UB,University
1756208,UPC,University
152888789,UPC,University
2084784,CNL,Company
144010795,UPC,University
9299992,UB,University
88057586,CNL,Company
1412417911,UB,University
1803167,UPC,University
48948729,UB,University
2613196,UB,University
2149513,UB,University
1809248,UB,University
103924840,UPC,University
145607073,CNL,Company
70212425,CNL,Company
143731268,UPC,University
1870445,UB,University
47379783,UB,University
71653896,UB,University
2691024,UPC,University
3011327,UPC,University
66602070,CNL,Company
1797021,UB,University
31903727,UB,University
115616528,UB,University
102129010,CNL,Company
1731157,UPC,University
120560831,CNL,Company
1704712,CNL,Company
145898059,CNL,Company
1740913,CNL,Company
145543534,CNL,Company
1394345531,UB,University
70440946,UPC,University
2288813,UPC,University
1790471,UPC,University
145056863,CNL,Company
2114627,UPC,University
2612046,UPC,University
94097545,UPC,University
143733572,CNL,Company
1831425,CNL,Company
1398202359,UB,University
70092252,UPC,University
69867604,CNL,Company
38644147,UB,University
52339503,UB,University
70159650,UB,University
145661852,UB,University
3117544,UPC,University
103257644,UPC,University
70008081,UB,University
40522889,UB,University
144089320,UB,University
71536369,UPC,University
3477070,UB,University
145839352,CNL,Company
2148191,CNL,Company
47297714,UB,University
38555229,UB,University
3150769,UB,University
1780654,CNL,Company
143663447,UPC,University
50082802,UPC,University
102902835,CNL,Company
1754865,UPC,University
92554131,UPC,University
1709391,UB,University
1732766,CNL,Company
2101186,UPC,University
3231125,UPC,University
2215933,UB,University
2532234,UPC,University
2019793,CNL,Company
3088635,UPC,University
2588733,UPC,University
2316095,CNL,Company
1883520,UPC,University
1405113012,UPC,University
1403243447,CNL,Company
49211737,UPC,University
2733360,UPC,University
47539600,UPC,University
49659251,CNL,Company
46905834,UPC,University
2690289,UB,University
1889646,CNL,Company
1933043,UB,University
24347234,UB,University
2692239,CNL,Company
2870606,UPC,University
49441401,CNL,Company
31194384,UPC,University
143681289,UB,University
1740756,UPC,University
32252591,UPC,University
46244806,UB,University
143882179,UB,University
10055436,UB,University
2451123,CNL,Company
1757429,UPC,University
1728757,UPC,University
29832225,CNL,Company
29777769,CNL,Company
3243108,UPC,University
1725714,UPC,University
37579370,UB,University
1908451,CNL,Company
2660747,CNL,Company
38859664,UPC,University
47632036,UPC,University
1841847,UB,University
39838235,CNL,Company
36049255,UB,University
48930061,UPC,University
2563358,CNL,Company
2611464,UB,University
1795516,CNL,Company
1806574,UB,University
2005961,UB,University
144909402,UB,University
2866650,CNL,Company
2171484,UPC,University
48975614,CNL,Company
1398934212,CNL,Company
3166925,CNL,Company
2034502,UPC,University
36437893,UPC,University
2790592,UB,University
1726108,UB,University
145589308,UPC,University
145495386,UPC,University
144061531,CNL,Company
2305723,UB,University
1761567,UPC,University
2735060,CNL,Company
49040616,UB,University
145807078,UB,University
2210559,UPC,University
153664618,UB,University
145878526,UB,University
144779968,CNL,Company
47725120,UB,University
1395634593,UPC,University
34784241,UPC,University
95592187,UPC,University
83900548,UPC,University
3198179,UPC,University
2860285,CNL,Company
31278874,UB,University
145072471,UPC,University
1405515844,UPC,University
2468874,UPC,University
143824126,UPC,University
3064754,UPC,University
152909390,CNL,Company
145627757,UB,University
13763832,CNL,Company
3149184,UB,University
145548651,CNL,Company
1414550572,UB,University
144917020,CNL,Company
144041860,UPC,University
33998710,UB,University
33879162,UB,University
1403704758,UPC,University
38612678,UPC,University
2120017,UPC,University
2178552,UPC,University
134328552,UPC,University
144440932,CNL,Company
144070520,UB,University
1792465,CNL,Company
1797584,CNL,Company
3020219,CNL,Company
145615998,CNL,Company
145026953,UB,University
153379566,CNL,Company
1715830,UB,University
2221070,CNL,Company
145026954,CNL,Company
1682835,CNL,Company
1710213,CNL,Company
2839200,UB,University
143897204,UB,University
1388380660,UPC,University
3296353,CNL,Company
39842838,CNL,Company
1719900,UB,University
145366466,UB,University
8355158,CNL,Company
40561352,UPC,University
2823036,UB,University
145313747,UPC,University
49308062,UPC,University
38383246,CNL,Company
1725717,UB,University
2716255,UPC,University
1737627,UB,University
48209086,CNL,Company
144707273,UB,University
33848816,UB,University
49813219,UPC,University
1695663,UPC,University
1700801,CNL,Company
37469816,UB,University
37719917,UPC,University
1709442,UB,University
1690758,UPC,University
2603039,CNL,Company
1797995,UB,University
3021884,CNL,Company
103011468,UPC,University
1690050,UPC,University
2734626,UPC,University
1773845,CNL,Company
3022753,CNL,Company
145340992,CNL,Company
104115296,UB,University
1800456,UPC,University
2858558,UPC,University
2444484,CNL,Company
145765760,CNL,Company
1451749987,UPC,University
2332151,UB,University
1659816858,UB,University
1851516,UB,University
144724152,UB,University
40181753,UB,University
2235825,UPC,University
145227753,UB,University
7162036,UPC,University
1761869,UPC,University
50141322,UB,University
2182075,CNL,Company
1411240848,UPC,University
114975199,UPC,University
1742726,UPC,University
1767042,CNL,Company
145486523,CNL,Company
1807548,CNL,Company
1724691,UB,University
3179611,CNL,Company
2202214,CNL,Company
1783404,UB,University
2376931,UB,University
1708426,CNL,Company
1701532,UB,University
21139497,CNL,Company
33100348,UPC,University
3116994,CNL,Company
2753771,CNL,Company
40032841,UPC,University
3231412,UB,University
2172575,UB,University
1850993,UPC,University
143852495,CNL,Company
39790716,CNL,Company
48597840,UB,University
30628431,UPC,University
48359878,CNL,Company
46978055,CNL,Company
50270506,CNL,Company
34968327,CNL,Company
144986531,CNL,Company
2247072,UPC,University
2470016,UB,University
6613865,UPC,University
2498140,UPC,University
40627748,UPC,University
1717015,UB,University
1776879,CNL,Company
37251383,CNL,Company
102573267,UB,University
1705941,CNL,Company
1725259,CNL,Company
2461746,UB,University
1959676,CNL,Company
1703714,UB,University
39991640,CNL,Company
40539378,CNL,Company
47392094,UPC,University
2518276,UPC,University
2982188,UB,University
2519876,CNL,Company
144010956,CNL,Company
9318914,UB,University
1771969,CNL,Company
1770947,CNL,Company
144138997,UB,University
2716012,CNL,Company
1687286,UPC,University
38717790,UB,University
48775710,CNL,Company
1399917762,CNL,Company
1693307,CNL,Company
1958982,UPC,University
1733432,CNL,Company
47787375,UPC,University
2426007,UPC,University
143998437,UPC,University
1738236,UPC,University
145725600,UB,University
1762615,UPC,University
73088260,UB,University
1809979,UB,University
33522856,UB,University
37412408,UB,University
1388055049,UPC,University
1769716,CNL,Company
50292238,UPC,University
2502855,CNL,Company
144505753,UPC,University
2696706,UPC,University
145012048,UB,University
40521834,UB,University
145185457,UB,University
144757965,CNL,Company
1990610,UB,University
48130982,UB,University
66991128,UB,University
66352160,UB,University
1708116,UB,University
34638861,UPC,University
3315814,CNL,Company
2823560,UPC,University
49794653,CNL,Company
47319547,CNL,Company
3113986,CNL,Company
36491005,UB,University
